pid,process_name,used_gpu_memory
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10532
27323,python3,10324
