Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,22.75,1492.616,33.3125,2
1,19.35,2353.4225,33.3125,2
2,9.149999999999999,2374.3785,33.3125,2
3,11.6,1761.1805,33.3125,2
4,13.649999999999999,2367.4915,33.3125,2
5,41.0,2477.9269999999997,33.3125,2
6,11.55,2014.4769999999999,33.3125,2
7,10.05,2377.374,33.3125,2
8,6.55,2065.9535,33.3125,2
9,29.1,2383.8540000000003,33.3125,2
10,22.05,2366.151,33.3125,2
11,6.5,1497.7975000000001,33.3125,2
12,9.05,1648.054,33.3125,2
13,10.1,1844.5075000000002,33.3125,2
14,8.6,1497.377,33.3125,2
15,9.05,2370.586,33.3125,2
16,6.1,1495.658,33.3125,2
17,8.0,2373.818,33.3125,2
18,14.95,2357.701,33.3125,2
19,27.75,1915.7040000000002,33.3125,2
20,11.1,2385.8075,33.3125,2
21,6.5,2447.199,33.3125,2
22,10.649999999999999,2231.0145,33.3125,2
23,18.35,2338.334,33.3125,2
24,35.3,2181.283,33.3125,2
25,32.05,2245.767,33.3125,2
26,9.05,2382.949,33.3125,2
27,9.05,1497.6565,33.3125,2
28,9.6,1897.106,33.3125,2
29,7.55,1866.1374999999998,33.3125,2
30,9.1,1498.6365,33.3125,2
31,10.95,2384.3269999999998,33.3125,2
