Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,11.149999999999999,2692.9685,35.25,2
1,46.7,3273.5384999999997,35.25,2
2,8.5,2551.5605,35.25,2
3,6.0,1815.665,35.25,2
4,7.0,1578.8675,35.25,2
5,8.05,2276.2635,35.25,2
6,7.5,3306.6324999999997,35.25,2
7,12.2,2720.6715,35.25,2
8,10.049999999999999,1651.272,35.25,2
9,37.5,2734.415,35.25,2
10,10.5,3288.2285,35.25,2
11,9.55,1797.4969999999998,35.25,2
12,32.05,3283.803,35.25,2
13,11.0,1647.815,35.25,2
14,6.55,1798.6405,35.25,2
15,4.0,1648.0259999999998,35.25,2
16,21.55,2746.3135,35.25,2
17,9.55,3296.6229999999996,35.25,2
18,25.299999999999997,2693.373,35.25,2
19,37.0,1802.117,35.25,2
20,14.0,2669.8500000000004,35.25,2
21,8.1,1982.6845,35.25,2
22,10.5,3292.9405,35.25,2
23,16.5,2684.0725,35.25,2
24,3.55,1649.121,35.25,2
25,6.5,2696.9120000000003,35.25,2
26,52.7,3300.7264999999998,35.25,2
27,7.0,1791.1779999999999,35.25,2
28,10.5,3299.4125,35.25,2
29,22.3,1646.7965,35.25,2
30,22.85,1696.159,35.25,2
31,10.5,1495.4475,35.25,2
