Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,34.35,1885.2295,34.6875,2
1,13.05,2382.9365,34.6875,2
2,14.5,1845.7925,34.6875,2
3,32.3,2379.799,34.6875,2
4,47.7,2746.2219999999998,34.6875,2
5,9.95,1999.3135,34.6875,2
6,17.15,2380.0860000000002,34.6875,2
7,16.45,2381.3555,34.6875,2
8,9.55,1500.1405,34.6875,2
9,11.649999999999999,1718.5990000000002,34.6875,2
10,13.5,2089.6705,34.6875,2
11,54.45,2466.555,34.6875,2
12,14.85,1797.4785000000002,34.6875,2
13,34.5,2702.6989999999996,34.6875,2
14,13.3,1798.076,34.6875,2
15,33.95,2465.7835,34.6875,2
16,10.95,1884.7425,34.6875,2
17,17.8,2380.553,34.6875,2
18,11.55,2809.8835,34.6875,2
19,13.9,2369.3810000000003,34.6875,2
20,13.05,2713.1855,34.6875,2
21,15.45,1997.5810000000001,34.6875,2
22,10.95,2383.687,34.6875,2
23,27.299999999999997,2377.498,34.6875,2
24,35.9,1498.7045,34.6875,2
25,14.9,1648.7255,34.6875,2
26,26.55,2089.2525,34.6875,2
27,13.5,2477.0335,34.6875,2
28,7.5,1795.577,34.6875,2
29,11.55,2752.4579999999996,34.6875,2
30,16.75,1797.8165,34.6875,2
31,14.6,2467.8745,34.6875,2
