Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,21.6,1981.6734999999999,34.625,2
1,44.2,2403.9610000000002,34.625,2
2,24.3,2745.402,34.625,2
3,47.0,2747.4415,34.625,2
4,19.05,3294.0855,34.625,2
5,10.55,2927.498,34.625,2
6,20.0,2035.9335,34.625,2
7,15.45,2197.351,34.625,2
8,31.25,2594.8155,34.625,2
9,29.9,2750.0705,34.625,2
10,31.35,3299.1465,34.625,2
11,12.05,3295.6225,34.625,2
12,9.55,2556.809,34.625,2
13,20.7,1884.7350000000001,34.625,2
14,13.0,3296.8559999999998,34.625,2
15,26.75,2475.772,34.625,2
16,25.0,1997.6645,34.625,2
17,16.05,2398.514,34.625,2
18,20.3,2745.2380000000003,34.625,2
19,17.95,2749.0339999999997,34.625,2
20,14.0,3290.1695,34.625,2
21,14.55,2655.4915,34.625,2
22,15.8,2208.482,34.625,2
23,18.0,1997.0725,34.625,2
24,28.6,2589.2145,34.625,2
25,22.5,2751.058,34.625,2
26,14.05,3299.8509999999997,34.625,2
27,13.5,3302.4665,34.625,2
28,18.45,2535.465,34.625,2
29,21.55,1886.243,34.625,2
30,17.15,3295.4215,34.625,2
31,8.45,2473.7264999999998,34.625,2
